Target_genes	Smad1|Average	SRX1082039|Embryonic_Stem_Cells	SRX1082040|Embryonic_Stem_Cells	SRX2401993|Embryonic_Stem_Cells	SRX2401994|Embryonic_Stem_Cells	SRX2401996|Embryonic_Stem_Cells	SRX2401997|Embryonic_Stem_Cells	SRX100314|G1E	SRX100317|G1E	SRX700955|Hair_Follicle	SRX700957|Hair_Follicle	SRX1082042|mESC_derived_epiblast-like_cells	SRX1082043|mESC_derived_epiblast-like_cells	STRING
Tmem245	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
Tars	10.750000	0	0	0	0	0	0	129	0	0	0	0	0	0
Susd6	10.750000	0	0	0	0	0	0	129	0	0	0	0	0	0
Rbm48	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
Prorsd1	10.750000	0	0	0	0	0	0	129	0	0	0	0	0	0
Pgpep1	10.750000	0	0	0	0	0	0	129	0	0	0	0	0	0
Pgam5	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
Pex1	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
Med17	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
Hoxc13	10.750000	0	0	0	0	0	0	0	0	0	129	0	0	0
H2bc7	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
H2ac7	10.750000	0	0	0	0	0	0	0	129	0	0	0	0	0
Gnb2	10.750000	0	0	0	0	0	0	129	0	0	0	0	0	0
Gm2696	10.750000	0	0	0	0	0	0	0	0	129	0	0	0	0
Rsrp1	10.666667	0	0	0	0	0	0	0	128	0	0	0	0	0
Ppm1a	10.666667	0	0	0	0	0	0	128	0	0	0	0	0	0
Manbal	10.666667	0	0	0	0	0	0	0	128	0	0	0	0	0
LTO1	10.666667	0	0	0	0	0	0	128	0	0	0	0	0	0
Ciao3	10.666667	0	0	0	0	0	0	128	0	0	0	0	0	0
Alg1	10.666667	0	0	0	0	0	0	0	128	0	0	0	0	0
Aacs	10.666667	0	0	0	0	0	0	128	0	0	0	0	0	0
Zc3hc1	10.583333	0	0	0	0	0	0	0	127	0	0	0	0	0
Xpo7	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
Vps28	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
St8sia4	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
Shld1	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
Rhbdd2	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
Mon1a	10.583333	0	0	0	0	0	0	0	127	0	0	0	0	0
Cited2	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
2310057M21Rik	10.583333	0	0	0	0	0	0	127	0	0	0	0	0	0
Trmt1l	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Timm23	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Swt1	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Ssbp2	10.500000	0	0	0	0	0	0	0	0	0	126	0	0	0
Spred1	10.500000	0	0	0	0	0	0	126	0	0	0	0	0	0
Pnkd	10.500000	0	0	0	0	0	0	126	0	0	0	0	0	0
Pkn2	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Pigh	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Parg	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Morc3	10.500000	0	0	0	0	0	0	0	126	0	0	0	0	0
Hnrnph1	10.500000	0	0	0	0	0	0	126	0	0	0	0	0	0
Gm13287	10.500000	0	0	0	0	0	0	0	0	0	126	0	0	0
Gm13275	10.500000	0	0	0	0	0	0	0	0	0	126	0	0	0
BC003965	10.500000	0	0	0	0	0	0	126	0	0	0	0	0	0
Zfp507	10.416667	0	0	0	0	0	0	125	0	0	0	0	0	0
Trip4	10.416667	0	0	0	0	0	0	125	0	0	0	0	0	0
Timm44	10.416667	0	0	0	0	0	0	125	0	0	0	0	0	0
Taf10	10.416667	0	125	0	0	0	0	0	0	0	0	0	0	0
Rbbp7	10.416667	0	0	0	0	0	0	0	125	0	0	0	0	0
Mfap2	10.416667	0	125	0	0	0	0	0	0	0	0	0	0	0
Impdh2	10.416667	0	0	0	0	0	0	125	0	0	0	0	0	0
Fer1l5	10.416667	0	0	0	0	0	0	125	0	0	0	0	0	0
Btaf1	10.416667	0	0	0	0	0	0	125	0	0	0	0	0	0
Tma16	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
Rcc1l	10.333333	0	0	0	0	0	0	0	124	0	0	0	0	0
Ppp4c	10.333333	0	0	0	0	0	0	0	124	0	0	0	0	0
Polr3a	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
Mief1	10.333333	0	0	0	0	0	0	0	124	0	0	0	0	0
Itm2b	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
Hdhd3	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
H3c1	10.333333	0	0	0	0	0	0	0	124	0	0	0	0	0
Crbn	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
Atat1	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
Asb6	10.333333	0	0	0	0	0	0	124	0	0	0	0	0	0
Tmem43	10.250000	0	0	0	0	0	0	0	123	0	0	0	0	0
Tigar	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
Snip1	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
Pemt	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
Nelfb	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
Iqgap2	10.250000	0	0	0	0	0	0	0	123	0	0	0	0	0
Hinfp	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
G6pc3	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
Dnali1	10.250000	0	0	0	0	0	0	123	0	0	0	0	0	0
Chchd4	10.250000	0	0	0	0	0	0	0	123	0	0	0	0	0
BC052040	10.250000	0	0	0	0	0	0	0	123	0	0	0	0	0
Usp7	10.166667	0	0	0	0	0	0	0	122	0	0	0	0	0
Tubgcp3	10.166667	0	0	0	0	0	0	0	122	0	0	0	0	0
Tmbim4	10.166667	0	0	0	0	0	0	0	122	0	0	0	0	0
Tbl3	10.166667	0	0	0	0	0	0	0	122	0	0	0	0	0
Resf1	10.166667	0	0	0	0	0	0	122	0	0	0	0	0	0
Mrpl35	10.166667	0	0	0	0	0	0	122	0	0	0	0	0	0
Lypd8	10.166667	0	0	0	0	0	0	122	0	0	0	0	0	0
Got1	10.166667	0	0	0	0	0	0	0	122	0	0	0	0	0
Exd2	10.166667	0	0	0	0	0	0	122	0	0	0	0	0	0
Zc3h14	10.083333	0	0	0	0	0	0	0	121	0	0	0	0	0
Top3b	10.083333	0	0	0	0	0	0	0	121	0	0	0	0	0
Rbm22	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
Osbpl9	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
Olfr201	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
Msh6	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
Map2k7	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
Irf8	10.083333	0	121	0	0	0	0	0	0	0	0	0	0	0
Cuedc1	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
Cln5	10.083333	0	0	0	0	0	0	121	0	0	0	0	0	0
2310009B15Rik	10.083333	0	0	0	0	0	0	0	121	0	0	0	0	0
St3gal4	10.000000	0	120	0	0	0	0	0	0	0	0	0	0	0
Gm13276	10.000000	0	0	0	0	0	0	0	0	0	120	0	0	0
E4f1	10.000000	0	0	0	0	0	0	120	0	0	0	0	0	0
Copb1	10.000000	0	0	0	0	0	0	120	0	0	0	0	0	0
Commd9	10.000000	0	0	0	0	0	0	120	0	0	0	0	0	0
9430015G10Rik	10.000000	0	0	0	0	0	0	0	120	0	0	0	0	0
Wdr13	9.916667	0	0	0	0	0	0	119	0	0	0	0	0	0
Trim44	9.916667	0	0	0	0	0	0	119	0	0	0	0	0	0
Pelo	9.916667	0	0	0	0	0	0	119	0	0	0	0	0	0
Ilf3	9.916667	0	0	0	0	0	0	119	0	0	0	0	0	0
Gm8909	9.916667	0	0	0	0	0	0	0	0	0	119	0	0	0
Gm3173	9.916667	119	0	0	0	0	0	0	0	0	0	0	0	0
Asb7	9.916667	0	0	0	0	0	0	0	119	0	0	0	0	0
Ap4e1	9.916667	0	0	0	0	0	0	119	0	0	0	0	0	0
Anapc7	9.916667	119	0	0	0	0	0	0	0	0	0	0	0	0
Zmynd19	9.833333	0	118	0	0	0	0	0	0	0	0	0	0	0
Togaram1	9.833333	0	118	0	0	0	0	0	0	0	0	0	0	0
Maz	9.833333	0	0	0	0	0	0	118	0	0	0	0	0	0
Lpp	9.833333	0	118	0	0	0	0	0	0	0	0	0	0	0
Klhl7	9.833333	0	0	0	0	0	0	118	0	0	0	0	0	0
Klhl28	9.833333	0	118	0	0	0	0	0	0	0	0	0	0	0
Inpp5e	9.833333	0	0	0	0	0	0	118	0	0	0	0	0	0
Flywch1	9.833333	0	0	0	0	0	0	118	0	0	0	0	0	0
Cdc14a	9.833333	0	0	0	0	0	0	118	0	0	0	0	0	0
Atg14	9.833333	0	0	0	0	0	0	118	0	0	0	0	0	0
Tgfbrap1	9.750000	0	0	0	0	0	0	0	117	0	0	0	0	0
Srr	9.750000	0	0	0	0	0	0	117	0	0	0	0	0	0
Smg6	9.750000	0	0	0	0	0	0	117	0	0	0	0	0	0
Sdhc	9.750000	0	0	0	0	0	0	0	117	0	0	0	0	0
Sdcbp	9.750000	0	0	0	0	0	0	117	0	0	0	0	0	0
Mpz	9.750000	0	0	0	0	0	0	0	117	0	0	0	0	0
Mnd1	9.750000	0	0	0	0	0	0	0	117	0	0	0	0	0
Lrriq4	9.750000	0	117	0	0	0	0	0	0	0	0	0	0	0
Lrrc34	9.750000	0	117	0	0	0	0	0	0	0	0	0	0	0
Gne	9.750000	0	0	0	0	0	0	117	0	0	0	0	0	0
D10Wsu102e	9.750000	0	0	0	0	0	0	117	0	0	0	0	0	0
Atp9b	9.750000	0	0	0	0	0	0	117	0	0	0	0	0	0
AI597479	9.750000	0	0	0	0	0	0	0	117	0	0	0	0	0
Tle4	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Ssbp4	9.666667	0	0	0	0	0	0	0	116	0	0	0	0	0
Slc25a32	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Sgta	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Rnf128	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Ppp4r3a	9.666667	0	0	0	0	0	0	0	116	0	0	0	0	0
Lsr	9.666667	0	116	0	0	0	0	0	0	0	0	0	0	0
Kifc1	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Fbxl19	9.666667	0	0	0	0	0	0	0	116	0	0	0	0	0
Fam187b	9.666667	0	116	0	0	0	0	0	0	0	0	0	0	0
Dcaf13	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Ccdc82	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Ankle2	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Acp2	9.666667	0	0	0	0	0	0	116	0	0	0	0	0	0
Abcc12	9.666667	0	116	0	0	0	0	0	0	0	0	0	0	0
Usf3	9.583333	0	0	0	0	0	0	115	0	0	0	0	0	0
Mmachc	9.583333	0	0	0	0	0	0	0	115	0	0	0	0	0
Kif2a	9.583333	0	0	0	0	0	0	0	115	0	0	0	0	0
Fbxo42	9.583333	0	0	0	0	0	0	115	0	0	0	0	0	0
Fam122a	9.583333	0	0	0	0	0	0	0	115	0	0	0	0	0
Ccdc163	9.583333	0	0	0	0	0	0	0	115	0	0	0	0	0
Psmd9	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Pole2	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Nupr1	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Klhl18	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Kif9	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Hnrnpm	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Cyb5r1	9.500000	0	0	0	0	0	0	114	0	0	0	0	0	0
Ckmt1	9.500000	0	114	0	0	0	0	0	0	0	0	0	0	0
Zfp13	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Wdr43	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Trmt5	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Sowahc	9.416667	0	0	0	0	0	0	0	113	0	0	0	0	0
Slc38a6	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Septin10	9.416667	0	0	0	0	0	0	0	113	0	0	0	0	0
Rpl3	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Nop2	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Ndufb8	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Mycbp	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Mill2	9.416667	0	113	0	0	0	0	0	0	0	0	0	0	0
Hilpda	9.416667	0	0	0	0	0	0	0	113	0	0	0	0	0
Gngt2	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Gm11715	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Drg2	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Dmac1	9.416667	0	0	0	0	0	0	0	113	0	0	0	0	0
Abi3	9.416667	0	0	0	0	0	0	113	0	0	0	0	0	0
Zfp869	9.333333	0	0	0	0	0	0	0	112	0	0	0	0	0
Stat3	9.333333	0	0	0	0	0	0	112	0	0	0	0	0	0
Rpl37a	9.333333	0	0	0	0	0	0	0	112	0	0	0	0	0
Ndufa3	9.333333	0	0	0	0	0	0	0	112	0	0	0	0	0
Gpr55	9.333333	0	0	0	0	0	0	112	0	0	0	0	0	0
Gm14139	9.333333	112	0	0	0	0	0	0	0	0	0	0	0	0
Dek	9.333333	0	0	0	0	0	0	0	112	0	0	0	0	0
Acsl1	9.333333	0	0	0	0	0	0	0	112	0	0	0	0	0
Slfn5	9.250000	0	0	0	0	0	0	111	0	0	0	0	0	0
Secisbp2	9.250000	0	0	0	0	0	0	111	0	0	0	0	0	0
Nfkbia	9.250000	0	0	0	0	0	0	0	0	0	111	0	0	0
Mettl18	9.250000	0	0	0	0	0	0	111	0	0	0	0	0	0
Mark2	9.250000	0	0	0	0	0	0	111	0	0	0	0	0	0
BC055324	9.250000	0	0	0	0	0	0	111	0	0	0	0	0	0
Bag5	9.250000	0	0	0	0	0	0	0	111	0	0	0	0	0
Apopt1	9.250000	0	0	0	0	0	0	0	111	0	0	0	0	0
Abcc5	9.250000	0	0	0	0	0	0	0	111	0	0	0	0	0
Aarsd1	9.250000	0	0	0	0	0	0	0	111	0	0	0	0	0
U2af1	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Ttll11	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Taok3	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Snx17	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Parp16	9.166667	0	110	0	0	0	0	0	0	0	0	0	0	0
Ormdl3	9.166667	0	0	0	0	0	0	0	110	0	0	0	0	0
Nup54	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Kbtbd3	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Fut8	9.166667	0	0	0	0	0	0	0	110	0	0	0	0	0
Eps15l1	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Eif2b4	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Cse1l	9.166667	0	0	0	0	0	0	0	110	0	0	0	0	0
Cops9	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Aasdhppt	9.166667	0	0	0	0	0	0	110	0	0	0	0	0	0
Thnsl1	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Slc2a7	9.083333	0	109	0	0	0	0	0	0	0	0	0	0	0
Psmb5	9.083333	0	0	0	0	0	0	0	109	0	0	0	0	0
Pcgf3	9.083333	0	0	0	0	0	0	0	109	0	0	0	0	0
Mtres1	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Heatr3	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Fbxo22	9.083333	0	0	0	0	0	0	0	109	0	0	0	0	0
Enkur	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Dhps	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Dcps	9.083333	0	109	0	0	0	0	0	0	0	0	0	0	0
D2hgdh	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Cbwd1	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Cbl	9.083333	0	0	0	0	0	0	109	0	0	0	0	0	0
Aopep	9.083333	0	0	0	0	0	0	0	109	0	0	0	0	0
Vrk2	9.000000	0	0	0	0	0	0	108	0	0	0	0	0	0
Tmem33	9.000000	0	0	0	0	0	0	0	108	0	0	0	0	0
Soga3	9.000000	0	0	0	0	0	0	108	0	0	0	0	0	0
Recql4	9.000000	0	0	0	0	0	0	0	108	0	0	0	0	0
Pip5k1a	9.000000	0	0	0	0	0	0	108	0	0	0	0	0	0
Med18	9.000000	0	0	0	0	0	0	0	108	0	0	0	0	0
Lrrc14	9.000000	0	0	0	0	0	0	0	108	0	0	0	0	0
Lmna	9.000000	0	0	0	0	0	0	0	108	0	0	0	0	0
Gmeb1	9.000000	108	0	0	0	0	0	0	0	0	0	0	0	0
Ddx52	9.000000	0	0	0	0	0	0	108	0	0	0	0	0	0
Ankrd6	9.000000	108	0	0	0	0	0	0	0	0	0	0	0	0
Tpst2	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Tomt	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Speer4f1	8.916667	0	0	0	0	0	0	0	0	107	0	0	0	0
Snx14	8.916667	0	0	0	0	0	0	0	107	0	0	0	0	0
Snrpc	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Saraf	8.916667	0	0	0	0	0	0	0	0	0	107	0	0	0
Mrps30	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Mat2b	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Lamtor1	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Gm10499	8.916667	0	0	0	0	0	0	0	0	0	107	0	0	0
Gale	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Dus1l	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Cdk4	8.916667	0	0	0	0	0	0	107	0	0	0	0	0	0
Aasdh	8.916667	0	0	0	0	0	0	0	107	0	0	0	0	0
Zxdc	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Virma	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Smpd1	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Rab35	8.833333	0	0	0	0	0	0	0	106	0	0	0	0	0
Ppp1r11	8.833333	0	0	0	0	0	0	0	106	0	0	0	0	0
Pcnp	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Mrpl39	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Lancl1	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Knop1	8.833333	0	0	0	0	0	0	0	106	0	0	0	0	0
Iqck	8.833333	0	0	0	0	0	0	0	106	0	0	0	0	0
Dpp8	8.833333	0	0	0	0	0	0	0	106	0	0	0	0	0
Cstf1	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Aurka	8.833333	0	0	0	0	0	0	106	0	0	0	0	0	0
Zfp362	8.750000	0	105	0	0	0	0	0	0	0	0	0	0	0
Zfp28	8.750000	0	0	0	0	0	0	0	105	0	0	0	0	0
Tecta	8.750000	0	0	0	0	0	0	105	0	0	0	0	0	0
Slc38a7	8.750000	0	0	0	0	0	0	0	105	0	0	0	0	0
Rabggta	8.750000	0	0	0	0	0	0	105	0	0	0	0	0	0
Prr14l	8.750000	0	0	0	0	0	0	105	0	0	0	0	0	0
Mtmr6	8.750000	0	0	0	0	0	0	105	0	0	0	0	0	0
Mbd1	8.750000	0	0	0	0	0	0	0	105	0	0	0	0	0
Copg1	8.750000	0	0	0	0	0	0	105	0	0	0	0	0	0
Cdan1	8.750000	0	0	0	0	0	0	105	0	0	0	0	0	0
Ccdc90b	8.750000	0	105	0	0	0	0	0	0	0	0	0	0	0
Yipf2	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Timm29	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Slc26a2	8.666667	0	0	0	0	0	0	0	104	0	0	0	0	0
Rhbdd1	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Ppp1r15b	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Mybl1	8.666667	0	0	0	0	0	0	0	104	0	0	0	0	0
Mfsd14a	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Guca2a	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Birc6	8.666667	0	0	0	0	0	0	104	0	0	0	0	0	0
Zfp446	8.583333	0	0	0	0	0	0	0	103	0	0	0	0	0
Zbtb11	8.583333	0	0	0	0	0	0	103	0	0	0	0	0	0
Tmpo	8.583333	0	0	0	0	0	0	0	103	0	0	0	0	0
Supt4a	8.583333	0	0	0	0	0	0	103	0	0	0	0	0	0
Mtpap	8.583333	0	0	0	0	0	0	103	0	0	0	0	0	0
Hmgcl	8.583333	0	0	0	0	0	0	0	103	0	0	0	0	0
Gna15	8.583333	0	0	0	0	0	0	103	0	0	0	0	0	0
Erlec1	8.583333	0	0	0	0	0	0	103	0	0	0	0	0	0
Ccdc177	8.583333	0	103	0	0	0	0	0	0	0	0	0	0	0
Asb3	8.583333	0	0	0	0	0	0	103	0	0	0	0	0	0
Uqcrc1	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Unc50	8.500000	0	0	0	0	0	0	0	102	0	0	0	0	0
Tnnc1	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Psmf1	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Pik3r3	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Nisch	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Mov10	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Gab2	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Cops4	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Coa5	8.500000	0	0	0	0	0	0	0	102	0	0	0	0	0
Aurkaip1	8.500000	0	0	0	0	0	0	0	102	0	0	0	0	0
Armc1	8.500000	0	0	0	0	0	0	102	0	0	0	0	0	0
Arap1	8.500000	0	102	0	0	0	0	0	0	0	0	0	0	0
Tubg1	8.416667	0	0	0	0	0	0	0	101	0	0	0	0	0
Rps16	8.416667	0	0	0	0	0	0	0	101	0	0	0	0	0
Rps13	8.416667	0	0	0	0	0	0	0	101	0	0	0	0	0
Retreg3	8.416667	0	0	0	0	0	0	0	101	0	0	0	0	0
Rab1a	8.416667	0	0	0	0	0	0	101	0	0	0	0	0	0
Pold1	8.416667	0	0	0	0	0	0	101	0	0	0	0	0	0
Pisd	8.416667	0	0	0	0	0	0	101	0	0	0	0	0	0
Mgst3	8.416667	0	0	0	0	0	0	101	0	0	0	0	0	0
Kifc3	8.416667	101	0	0	0	0	0	0	0	0	0	0	0	0
Eprs	8.416667	0	0	0	0	0	0	0	101	0	0	0	0	0
E2f1	8.416667	0	0	0	0	0	0	101	0	0	0	0	0	0
Zfp408	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Ttc1	8.333333	0	0	0	0	0	0	0	100	0	0	0	0	0
Tra2a	8.333333	0	0	0	0	0	0	0	100	0	0	0	0	0
Pelp1	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Gpatch8	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Fam227b	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Efhd2	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Dync1i2	8.333333	0	0	0	0	0	0	0	100	0	0	0	0	0
Dtwd1	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Cdc42	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Calm3	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Atp6v1f	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Arhgap1	8.333333	0	0	0	0	0	0	100	0	0	0	0	0	0
Rnasel	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Rhot1	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Pard6a	8.250000	0	0	0	0	0	0	0	99	0	0	0	0	0
Mpp1	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Luc7l	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Insig2	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Ghsr	8.250000	99	0	0	0	0	0	0	0	0	0	0	0	0
Fzd5	8.250000	0	0	0	0	0	0	0	0	0	99	0	0	0
Eci1	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Birc2	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Ankrd37	8.250000	0	0	0	0	0	0	99	0	0	0	0	0	0
Acd	8.250000	0	0	0	0	0	0	0	99	0	0	0	0	0
Zbtb4	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Trpm7	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Strap	8.166667	0	0	0	0	0	0	0	98	0	0	0	0	0
Smg8	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Psmd3	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Pcca	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Mtdh	8.166667	0	0	0	0	0	0	0	98	0	0	0	0	0
Msl2	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Cwc25	8.166667	0	0	0	0	0	0	0	98	0	0	0	0	0
Borcs7	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Arpc2	8.166667	0	0	0	0	0	0	0	98	0	0	0	0	0
Arf4	8.166667	0	0	0	0	0	0	98	0	0	0	0	0	0
Rps23rg1	8.083333	0	97	0	0	0	0	0	0	0	0	0	0	0
Rpl41	8.083333	0	0	0	0	0	0	0	97	0	0	0	0	0
Rmnd1	8.083333	0	0	0	0	0	0	97	0	0	0	0	0	0
Rce1	8.083333	0	0	0	0	0	0	0	97	0	0	0	0	0
Pigbos1	8.083333	0	97	0	0	0	0	0	0	0	0	0	0	0
Pigb	8.083333	0	97	0	0	0	0	0	0	0	0	0	0	0
Mtg1	8.083333	0	0	0	0	0	0	97	0	0	0	0	0	0
Eda2r	8.083333	0	0	0	0	0	0	97	0	0	0	0	0	0
Dstyk	8.083333	0	97	0	0	0	0	0	0	0	0	0	0	0
Decr2	8.083333	97	0	0	0	0	0	0	0	0	0	0	0	0
Dcaf1	8.083333	0	0	0	0	0	0	0	97	0	0	0	0	0
Cox7c	8.083333	0	0	0	0	0	0	0	97	0	0	0	0	0
Armt1	8.083333	0	0	0	0	0	0	97	0	0	0	0	0	0
Vdac2	8.000000	0	0	0	0	0	0	96	0	0	0	0	0	0
Sh3kbp1	8.000000	0	0	0	0	0	0	0	96	0	0	0	0	0
Rpl5	8.000000	0	0	0	0	0	0	0	96	0	0	0	0	0
Osbpl1a	8.000000	0	0	0	0	0	0	96	0	0	0	0	0	0
Nrros	8.000000	0	0	0	0	0	0	96	0	0	0	0	0	0
